3  0 0.54177772306135 0.962546659806659 0.898474192564294 electron
3  0 -0.676667535143981 -0.726293243490532 0.268302332230421 electron
1  2.73440051167277e-12 0.801741331926494 -0.000633094621894754 0.167246631870214 gamma
#@event_stop

#@event_start
0.232333697874009 Xe136
3
3  0 0.173902864874877 1.81042950616295 0.499185626138196 electron
3  0 -0.0159789046303441 -0.46397176630118 0.152215330593359 electron
1  2.13096362905248e-12 -0.655645076400878 0.334719843122189 -0.358961224105814 gamma
#@event_stop

#@event_start
0.292127025858401 Xe136
3
3  0 0.49712453689911 0.419192698003166 0.0184700610525765 electron
3  0 -1.09597705986456 -0.333792664161512 -1.33753004833826 electron
1  1.72507332490665e-12 -0.736222272299627 0.230677511494192 -0.274819306928791 gamma
#@event_stop

#@event_start
0.153360972038899 Xe136
3
3  0 -0.636828834570058 -0.0745326655408031 0.720573964632497 electron
3  0 0.268847483513532 0.67572577056993 -1.2935238576392 electron
1  3.69690484019882e-12 0.221326897708243 0.476153127219154 -0.62853289793794 gamma
#@event_stop

#@event_start
0.227714367957674 Xe136
3
3  0 -0.276283076562431 -1.16073114956223 -0.173679187694894 electron
3  0 -0.878081195083242 -0.18646618557902 0.871495016152425 electron
1  1.80455131133398e-12 -0.700102402472163 0.324925335192385 -0.273936402478426 gamma
#@event_stop

#@event_start
0.0127346849071401 Xe136
3
3  0 0.294657968187677 -0.0119395220855647 -0.152122275159726 electron
3  0 0.733488931309299 1.47697367948185 -1.10858160707949 electron
1  6.84220053205386e-12 0.688524098720484 -0.129460386221024 0.424188135006919 gamma
#@event_stop

#@event_start
0.0806331905599479 Xe136
3
3  0 0.754666845081876 0.0706243820713475 0.0490723787279027 electron
3  0 -1.09829238274922 -0.53716768111634 1.13624088742155 electron
1  7.21940047217453e-12 0.796839837724172 -0.0940147506157369 0.16422088686393 gamma
#@event_stop

#@event_start
0.939925919109462 Xe136
3
3  0 0.00805652918752614 0.421519320584797 0.4137656905571 electron
3  0 1.37404099380106 -0.797236538976788 -0.865705799360105 electron
1  1.42853227051697e-11 -0.515774047998013 -0.184497632267802 0.608850355259252 gamma
#@event_stop

#@event_start
1.19090490597435 Xe136
3
3  0 0.452657418667647 -0.370516300846149 -0.144193647309384 electron
3  0 -1.66340545601694 0.597280049893069 -0.340396145968541 electron
1  7.26314588060542e-12 0.595498196114892 -0.217245184601194 0.518601415531719 gamma
#@event_stop

#@event_start
0.0351660431309976 Xe136
3
3  0 0.116247299857789 -0.312068915574528 0.0166398807411629 electron
3  0 0.580475591022426 -0.920424342514708 -1.66152847493139 electron
1  2.85662647511814e-13 0.127197111955143 -0.111937997330928 0.801281336026125 gamma
#@event_stop

#@event_start
0.0325267728681607 Xe136
3
3  0 0.165331375820413 0.104406547306829 1.03838593646067 electron
3  0 0.45030302452854 1.13133860275553 -0.684250829409061 electron
1  2.870641699744e-12 0.0413389921878304 0.466414284458974 -0.671944791614249 gamma
#@event_stop

#@event_start
0.798840060227118 Xe136
3
3  0 0.326221571365652 -0.267738757351567 0.223608900290981 electron
3  0 -1.28435255462775 -0.392858219979217 1.33516489284219 electron
1  2.04468777072101e-11 0.326788897224502 0.300297287908197 -0.688325181528161 gamma
#@event_stop

#@event_start
0.274854597149414 Xe136
3
3  0 0.406722205929604 0.733096133580346 1.17019529636009 electron
3  0 -0.732183170879295 -0.664921309619135 -0.213144798550028 electron
1  2.97454716945072e-12 -0.732817202526881 0.365574110920084 -0.00977328530573077 gamma
#@event_stop

#@event_start
0.94616697032167 Xe136
3
3  0 0.198446226552338 0.0955885076430466 -1.99015460227452 electron
3  0 -0.0493501462443556 0.28183310282827 0.102286040931218 electron
1  9.35217923259024e-13 0.455896101974284 -0.0440283458348178 0.678955999286922 gamma
#@event_stop

#@event_start
0.0542423535767694 Xe136
3
3  0 -0.279271179980875 0.681392955508265 -1.46719838683745 electron
3  0 -0.784495198285935 -0.057588784493625 0.0829352258921436 electron
1  2.72413098797571e-12 0.171266922771366 -0.0373883315114371 0.800019220913609 gamma
#@event_stop

#@event_start
0.248394592384408 Xe136
3
3  0 0.789487545286305 -0.834481025678188 -0.995327695805438 electron
3  0 -0.803962442189412 -0.381737704461653 0.254849997319069 electron
1  3.55551075925738e-12 0.497278946843265 0.578765712546939 -0.297497729414003 gamma
#@event_stop

#@event_start
0.711896909692555 Xe136
3
3  0 -0.0480548654540755 -0.59043206245739 0.079558430833084 electron
3  0 -0.200567854414796 1.14564579943959 1.37854996696125 electron
1  5.37630440762988e-13 0.704051136867398 -0.394620639957831 0.139095460727504 gamma
#@event_stop

#@event_start
0.280531858348069 Xe136
3
3  0 0.858410044703297 0.266999940044467 -0.120810731632376 electron
3  0 -1.2196159399652 -0.743435852700091 0.568169587136884 electron
1  6.9293686714486e-13 0.0582670642478709 0.478534590476078 -0.662095608610892 gamma
#@event_stop

#@event_start
0.410012384284558 Xe136
3
3  0 0.550816394026467 0.605655758671913 -0.968971936029798 electron
3  0 -0.906260533640412 -0.231697888631344 -0.732698753501427 electron
1  7.63104925772059e-13 -0.222183530538886 -0.18909356274423 -0.765270607880617 gamma
#@event_stop

#@event_start
0.185581093982944 Xe136
3
3  0 0.65566850296656 -0.0376067980885443 0.251763602578395 electron
3  0 -1.38087335398028 -0.792569051887208 -0.643273620849361 electron
1  7.99532323000149e-12 -0.562681795414281 -0.345174813653961 -0.484772673660877 gamma
#@event_stop

#@event_start
1.17213298256609 Xe136
3
3  0 1.06453703608755 1.07684434936652 -0.945517736957098 electron
3  0 -0.408303665920554 -0.0541173362806043 0.464613327303357 electron
1  2.26161909432918e-13 0.443843645144418 -0.594472536095164 0.346938355466069 gamma
#@event_stop

#@event_start
0.0114644939178225 Xe136
3
3  0 -0.941260955025131 1.31028958879698 -0.0111107297345826 electron
3  0 -0.785915693477686 -0.146956549998834 0.194639613845255 electron
1  1.00902658586426e-12 0.238693619935871 0.657010248337731 0.426759756046775 gamma
#@event_stop

#@event_start
0.322903914789461 Xe136
3
3  0 -0.790127318224278 0.970626234245835 1.19224288769718 electron
3  0 -0.436002824010726 -0.402484392696691 -0.351879983662776 electron
1  6.0747874554713e-12 -0.531991001091717 -0.490847863688841 -0.38316438961565 gamma
#@event_stop

#@event_start
0.361339747998427 Xe136
3
3  0 -0.412814060677461 -0.21285823451106 0.274382879573634 electron
3  0 0.548039823865696 -1.29494736115883 -1.20006297313562 electron
1  6.13406182204643e-12 0.812725252984659 -0.0977214277574702 -0.0262523469058034 gamma
#@event_stop

#@event_start
0.697035859520533 Xe136
3
3  0 0.130132590512281 1.44580568347891 0.478331443813754 electron
3  0 0.121942689846628 0.892209438017157 -0.170991129921163 electron
1  1.02081737047209e-11 -0.0467891355320425 -0.122126368291869 0.808490523731727 gamma
#@event_stop

#@event_start
0.0333881719820325 Xe136
3
3  0 0.0827463306549728 0.206419211333029 -0.648988893686167 electron
3  0 -0.342479897207032 0.0737891687297857 1.69594064941033 electron
1  1.99758060655704e-12 -0.171932122308227 0.188977938621795 0.778130891324105 gamma
#@event_stop

#@event_start
0.350773712778794 Xe136
3
3  0 -1.18143659184071 -0.883240709954678 1.28279063386528 electron
3  0 0.214595183286969 0.0572182678777718 -0.315820583693034 electron
1  4.48628617411299e-12 -0.0816713439138968 -0.115910105135524 0.806632282462566 gamma
#@event_stop

#@event_start
0.801815596497175 Xe136
3
3  0 -0.596474143303084 0.396817338854279 -1.83464733594042 electron
3  0 -0.272986691270487 0.208839752925542 -0.113593946407742 electron
1  5.30249070512135e-12 -0.547878259354416 -0.0592147087014637 -0.605874600226958 gamma
#@event_stop

#@event_start
0.83438696912254 Xe136
3
3  0 1.7187120917611 -0.747877881574232 -0.495661287603022 electron
3  0 0.0403445680222975 0.137618143996981 0.385518996056175 electron
1  7.24923019655303e-13 -0.32596622873817 0.663588313689072 0.352359997243598 gamma
#@event_stop

#@event_start
0.46957598621557 Xe136
3
3  0 -0.688975971491565 0.176312576489491 -0.173468380524024 electron
3  0 0.899995626894801 1.41220344714361 0.247598056848002 electron
1  2.36776330680252e-12 0.0602314896674886 -0.0368410159277564 -0.815950922052206 gamma
#@event_stop

#@event_start
0.33597959113325 Xe136
3
3  0 0.32741412358129 -1.06616387282465 -0.649599214314166 electron
3  0 0.125469662911896 1.15393293346591 -0.108064550515227 electron
1  4.75871845296846e-12 0.276332669492069 -0.750388850561493 -0.176968439910592 gamma
#@event_stop

#@event_start
1.10859273719654 Xe136
3
3  0 0.698226959097059 1.27884648076861 -1.09053256321683 electron
3  0 0.295589430011877 0.223321703160098 0.442224366840422 electron
1  3.53507282580162e-12 -0.734551143601067 0.185659999593789 0.311008009519368 gamma
#@event_stop

#@event_start
0.415651894765326 Xe136
3
3  0 -0.990196763181037 -0.649553539144462 -0.437018266937792 electron
3  0 -0.625871819544019 -0.139104367660843 1.00782719732857 electron
1  1.19500074506833e-12 -0.117078475889516 -0.572160591624558 -0.574182800051711 gamma
#@event_stop

#@event_start
0.311578910118793 Xe136
3
3  0 -0.117019741933607 -0.976777308785453 0.758547553676424 electron
3  0 0.531109026349277 0.595574784494278 -0.915735876019057 electron
1  1.3718249124121e-12 0.489084921081755 0.5238372030839 -0.396423415851902 gamma
#@event_stop

#@event_start
0.366711495349736 Xe136
3
3  0 0.282033860167121 -1.19759318887338 0.918684659916475 electron
3  0 -0.671291773777345 -0.57947287194435 -0.199226701064377 electron
1  2.47139744946821e-12 -0.184465909516285 -0.247494589631656 0.758603820402579 gamma
#@event_stop

#@event_start
0.204723764362879 Xe136
3
3  0 0.260316609195846 0.43468155537633 -0.0231350762401933 electron
3  0 -0.766738678052413 0.972871487533153 1.40430503462372 electron
1  2.52211399627845e-12 0.232518435655955 -0.766790246616885 -0.169496002234048 gamma
#@event_stop

#@event_start
2.69809310007526 Xe136
3
3  0 -0.233855174460324 0.477486231359372 0.403398832830895 electron
3  0 1.68607212452485 0.0139949972222336 0.458104327800049 electron
1  3.14015697690856e-13 -0.654269920592145 0.423085850950965 0.252369240862365 gamma
#@event_stop

#@event_start
0.0372650755217318 Xe136
3
3  0 -0.698804193221817 -0.860243561372802 -0.811888851212235 electron
3  0 0.540276686490137 -0.762556603630683 0.542160452591357 electron
1  5.01526551257667e-12 -0.100243274830994 -0.691796239690639 -0.426767206567057 gamma
#@event_stop

#@event_start
0.379483388296201 Xe136
3
3  0 0.450141341217047 -0.213627762442728 0.691711974611708 electron
3  0 -0.368316618564197 1.53315566975966 -0.178471220606032 electron
1  7.94572497966831e-13 -0.14260679480762 0.633060682617791 -0.499658357478582 gamma
#@event_stop

#@event_start
0.86059890470668 Xe136
3
3  0 0.769350866644286 0.0266610643442897 1.75706108245087 electron
3  0 -0.0544403708038142 0.104013235904461 -0.426390254700368 electron
1  1.23278314199104e-12 -0.768067122181804 0.0878191460414033 -0.270410231707161 gamma
#@event_stop

#@event_start
0.0259363871932754 Xe136
3
3  0 -0.519079686786227 -0.381531981800205 -0.420146045441281 electron
3  0 1.32931041566759 -0.261096917873622 0.960685479689379 electron
1  1.24497709531837e-12 -0.0727182276128191 -0.171783195619124 -0.797473255398407 gamma
#@event_stop

#@event_start
0.782764260705636 Xe136
3
3  0 1.62183974212366 -0.36466226228763 -0.460039758695876 electron
3  0 0.150009708577651 -0.376934562835631 0.563456029626308 electron
1  4.92384322408339e-12 0.763610042371318 -0.048861920825242 0.292015780195082 gamma
#@event_stop

#@event_start
0.291969282723972 Xe136
3
3  0 -1.04227337937956 0.34697253843621 1.2851822669037 electron
3  0 -0.472626145827544 0.272282288730628 -0.49192745794697 electron
1  5.9322708862423e-13 0.673921965968975 0.103763460296215 -0.453677559607996 gamma
#@event_stop

#@event_start
0.0550712726401539 Xe136
3
3  0 -0.621835650291953 -1.30468909326706 0.808061678335898 electron
3  0 0.623579695046566 0.152277318831656 -0.433805924161531 electron
1  3.04960675352574e-13 0.439614286685855 -0.159624688109047 0.67232450341169 gamma
#@event_stop

#@event_start
0.140788627801306 Xe136
3
3  0 0.13847113268927 -0.687449904962728 0.432558183417791 electron
3  0 0.568304214902407 1.4042164323331 0.552404918667441 electron
1  3.30216960189593e-12 -0.646640507895282 0.216876031858539 -0.453411336817051 gamma
#@event_stop

#@event_start
0.274784391607578 Xe136
3
3  0 0.0147041193069691 -0.960626602035085 -1.11699717485298 electron
3  0 -0.292376009452966 0.315477999827611 0.87596908816271 electron
1  2.090769825686e-12 -0.410423252232203 0.553525646714164 -0.442632028277223 gamma
#@event_stop

#@event_start
0.342218141351469 Xe136
3
3  0 -0.470343199173993 0.966683096476373 0.228950065617008 electron
3  0 0.998393844167892 0.8554853869023 -0.330877029378135 electron
1  8.40344981896413e-13 -0.0500895475277055 0.787100906761615 0.220735587985972 gamma
#@event_stop

#@event_start
0.417282791241994 Xe136
3
3  0 0.522820222022865 -1.07167191489299 -1.39770669733828 electron
3  0 -0.248793665650233 -0.112977288423315 0.482472497490367 electron
1  1.28599154782261e-12 -0.337485002548542 0.428372967527272 -0.611033120007983 gamma
#@event_stop

#@event_start
0.0356290539858539 Xe136
3
3  0 0.401466081355823 0.274468760015935 1.28314511779579 electron
3  0 -0.874004915534937 0.0545624937245736 -0.635746894479221 electron
1  2.26783353521974e-12 -0.111082979733534 -0.209708138237505 -0.783864827869243 gamma
#@event_stop

#@event_start
0.419119872569492 Xe136
3
3  0 -0.748989079077279 -0.880728483646424 0.143933659560584 electron
3  0 0.421325758863707 -1.21408735905835 -0.12690241659375 electron
1  1.13684705616093e-12 0.584851468087561 -0.439798997095152 -0.367813271144371 gamma
#@event_stop

#@event_start
0.0541220168348062 Xe136
3
3  0 0.69838947736781 0.959448740778973 0.947313841072775 electron
3  0 -0.851737596386174 0.00280588591741176 -0.366908207029811 electron
1  4.39577253444028e-12 -0.80441322846951 0.136177910566233 0.0716654347441995 gamma
#@event_stop

#@event_start
0.628482925746689 Xe136
3
3  0 -0.753628508799685 0.235559992224517 -0.381054415854841 electron
3  0 -0.47556328432521 0.231232944774113 1.47285559587229 electron
1  9.90243763787947e-14 -0.200713989992995 0.595166877755228 0.525596120461505 gamma
#@event_stop

#@event_start
0.538779548086508 Xe136
3
3  0 -0.323576470289196 -0.278602520025027 0.0204415131975604 electron
3  0 -0.769639456937377 1.40733509567696 -1.07007153658821 electron
1  3.47953738526262e-12 0.811198258216748 0.108126236873824 0.0320484440436627 gamma
#@event_stop

#@event_start
0.208846614651505 Xe136
3
3  0 0.886520832997408 1.62815516678534 -0.129660792022138 electron
3  0 -0.0418284844338251 -0.493278585502875 0.178948031314608 electron
1  3.03657813488149e-12 -0.726051558671537 -0.378843405562037 -0.00937060365127602 gamma
#@event_stop

#@event_start
0.118490128966511 Xe136
3
3  0 -0.314578209748163 -0.893178360527128 -0.396463523577569 electron
3  0 0.770370389087549 -0.67093839852808 0.994085145935265 electron
1  1.44376243084189e-12 0.322749169589413 0.657477877337237 0.366492584292596 gamma
#@event_stop

#@event_start
0.508144328359492 Xe136
3
3  0 -1.06268335459473 -0.334944849299701 0.38671522446088 electron
3  0 0.204674781830121 -1.24078169127883 -0.223219002614268 electron
1  3.08156183625139e-12 0.343171420247716 -0.247683050671301 0.701175785902026 gamma
#@event_stop

#@event_start
0.388907870836692 Xe136
3
3  0 -1.64215297823838 -0.968032075844982 -0.0390953725560516 electron
3  0 -0.100426909221089 0.410890693392699 -0.178956328616165 electron
1  5.48242889346927e-13 0.205375263460771 -0.758873455900733 -0.229549731186289 gamma
#@event_stop

#@event_start
0.709789889623267 Xe136
3
3  0 0.411844303039029 0.0906308332171212 1.56112022793174 electron
3  0 -0.72400712939441 -0.222672258314011 -0.310713002449575 electron
1  4.84390456104307e-12 0.498771564895111 0.456580927925235 -0.462084172318219 gamma
#@event_stop

#@event_start
0.325895071543994 Xe136
3
3  0 -0.504138672876109 -0.239916028855147 -1.72129164592446 electron
3  0 -0.186570931132625 0.523172106968089 -0.19947050632962 electron
1  3.33498835675261e-13 0.424946073534567 -0.696266239804048 0.0734517385545493 gamma
#@event_stop

#@event_start
1.71362532361454 Xe136
3
3  0 0.104471761425235 -0.74527791117863 0.981077646924061 electron
3  0 0.647516333580028 -0.271851990496921 -0.998136920722537 electron
1  4.76244919361095e-12 -0.579989462017478 0.566902049884885 0.113996884979334 gamma
#@event_stop

#@event_start
0.439557370468822 Xe136
3
3  0 -1.34527238107112 -0.647046322628111 0.396241824302821 electron
3  0 0.644052278259753 0.17854906007967 0.601426825779777 electron
1  1.08350377312864e-12 0.214791347658403 -0.590830417299152 -0.524923894450612 gamma
#@event_stop

#@event_start
0.0767475799305149 Xe136
3
3  0 0.285391645912767 -1.42531397640852 -0.469743521304393 electron
3  0 0.13013927197034 0.0269392945405658 0.90779293003376 electron
1  3.96235754734782e-13 -0.732653459894188 -0.0394073297080101 -0.363905166314466 gamma
#@event_stop

#@event_start
0.539709953106115 Xe136
3
3  0 -0.39596421614122 -0.822032105292429 -0.600543374312077 electron
3  0 1.06360512121714 0.80458173321595 0.27831598268858 electron
1  2.88398089695837e-13 0.306074748733608 -0.749645391743511 0.122926949142072 gamma
#@event_stop

#@event_start
0.981894845690241 Xe136
3
3  0 -0.104436934277593 -0.65794728086402 -0.675971601821527 electron
3  0 0.46517432326019 0.397994287178628 1.36759143408518 electron
1  2.67731110003416e-12 0.478253907382553 0.663754230863426 -0.0382690617107711 gamma
#@event_stop

#@event_start
0.0117849638373714 Xe136
3
3  0 0.392780467862911 0.340406189358733 -0.350903010736346 electron
3  0 -1.33230325305594 1.17672702695561 0.096076158154861 electron
1  3.92679644438869e-12 0.416677579236486 -0.524219459307881 -0.471523863070126 gamma
#@event_stop

#@event_start
0.542519461537505 Xe136
3
3  0 1.71443094643692 -0.0470413017816761 0.00381065321875796 electron
3  0 -0.414013336125073 -0.0583514795394158 -0.568705294267641 electron
1  1.8964490836725e-12 0.223211735902973 -0.702488372607799 -0.356998049442889 gamma
#@event_stop

#@event_start
0.321655650756034 Xe136
3
3  0 0.487383270681962 0.123534416580784 1.34358200168603 electron
3  0 -0.0774067711902684 -0.93727983575734 -0.386947264049323 electron
1  1.85884675641299e-12 0.612542374643715 -0.359570177315464 -0.407752531385354 gamma
#@event_stop

#@event_start
0.207738495806323 Xe136
3
3  0 0.316045894368451 0.478073897104547 0.447394837794952 electron
3  0 0.0166012191634239 -1.68667025842093 0.186868281126122 electron
1  3.7306359791142e-12 -0.631389619553741 -0.505944081107438 -0.126998957130098 gamma
#@event_stop

#@event_start
0.568483615719463 Xe136
3
3  0 1.43479660326443 -0.0923958246302369 -0.735216813999545 electron
3  0 -0.590272973447282 0.546178161437404 0.166390626318503 electron
1  1.09794187741825e-12 -0.16400933894433 0.491008910976134 0.634643353452216 gamma
#@event_stop

#@event_start
0.382299738551895 Xe136
3
3  0 -0.168499950967582 0.32847220463271 0.161231005762154 electron
3  0 1.14696016033111 -0.654331921020187 1.42707315104421 electron
1  4.58594123962577e-13 -0.788352511746631 -0.132501259817336 -0.178058230277614 gamma
#@event_stop

#@event_start
0.269332717936851 Xe136
3
3  0 -0.115687494034686 1.03038466335651 -0.755312938480801 electron
3  0 -0.946343459840209 0.0435576993465474 0.692997109002147 electron
1  5.41969767245654e-13 0.264033545249236 -0.711269274593272 -0.308453085578147 gamma
#@event_stop

#@event_start
1.79838178699979 Xe136
3
3  0 -0.351658637624306 -0.980264803352196 0.558927499708916 electron
3  0 0.494343283652258 -0.0624191018036698 -1.17329843980518 electron
1  2.01266100089624e-12 -0.244277739497521 -0.0732458966855846 0.778282997761551 gamma
#@event_stop

#@event_start
0.997806559039267 Xe136
3
3  0 0.779346168743999 -0.976567389479163 0.165500400574592 electron
3  0 -0.614936551764266 1.02622770822358 0.0144900829920125 electron
1  5.32176590212106e-13 -0.349127190823735 0.624398265094251 0.398745546902805 gamma
#@event_stop

#@event_start
1.40638122594236 Xe136
3
3  0 0.765361150091067 0.167500455240057 0.106170604537361 electron
3  0 -0.572715620249716 -0.290513462582245 1.51112882978231 electron
1  3.79572780270351e-12 -0.221716821353585 -0.432246315050956 0.659367707924594 gamma
#@event_stop

#@event_start
0.181381025869003 Xe136
3
3  0 0.498611977429333 -0.571235082149387 0.239362085986861 electron
3  0 0.757111473829658 0.497167768083914 1.36475940831621 electron
1  1.76027419791552e-12 -0.198463886597671 0.787702447612889 0.104393197772704 gamma
#@event_stop

#@event_start
0.584840948854101 Xe136
3
3  0 0.334576384749232 0.921473038804769 -1.25801575202569 electron
3  0 -0.768810183550007 -0.0471213429058982 0.343921020379329 electron
1  5.22184085131335e-13 0.681853232167525 0.0652917617973361 0.448970105490442 gamma
#@event_stop

#@event_start
0.425169517426372 Xe136
3
3  0 -0.0469286110641612 0.12276637536903 0.0779535476831633 electron
3  0 1.18376317367034 0.4418479185889 1.63377107963745 electron
1  2.80217977776305e-12 0.28167042042409 -0.232582561560057 0.733026688679395 gamma
#@event_stop

#@event_start
0.0929311084735206 Xe136
3
3  0 -0.345230859791017 -0.587511572446606 -0.237518655855481 electron
3  0 1.23062319666452 -1.17507360749748 -0.0223589525301068 electron
1  6.24039712397895e-12 0.676200368480527 0.188640894573374 -0.421815924973627 gamma
#@event_stop

#@event_start
0.451761363587326 Xe136
3
3  0 -1.88245873768841 -0.0722571996075943 -0.255775905643575 electron
3  0 0.284379836271226 -0.346632710462508 -0.131374862916463 electron
1  3.20152141159514e-12 -0.502519955550593 -0.11333392451149 0.636702533235304 gamma
#@event_stop

#@event_start
0.359980259951304 Xe136
3
3  0 -0.584382398997835 -1.68964910245002 0.102197091057242 electron
3  0 0.192672914915602 0.00031608217684231 -0.58288330863882 electron
1  9.10877652545492e-13 0.688729514951687 0.431147045593003 0.102590839312483 gamma
#@event_stop

#@event_start
0.937522682376644 Xe136
3
3  0 -0.368704052566963 0.950517460876497 1.50230457550416 electron
3  0 0.243347867579 -0.223616842356262 -0.479673417848511 electron
1  3.60351543636824e-12 0.620114790003907 -0.359120980448683 0.396548570316407 gamma
#@event_stop

#@event_start
1.59676783223867 Xe136
3
3  0 0.0344537614947564 1.1360301495889 -0.543001211202181 electron
3  0 -0.0178228774241409 0.665934528241542 0.994729689894686 electron
1  7.91040623188476e-13 0.485482252190052 0.53047489119877 -0.392000475275385 gamma
#@event_stop

#@event_start
0.386419678164694 Xe136
3
3  0 0.187770695503249 -0.27570533918268 -1.60191037895495 electron
3  0 0.30203213213396 0.41002864934929 0.613143609311689 electron
1  9.10162294903914e-12 0.725606500106784 0.270047400421931 -0.267077907225852 gamma
#@event_stop

#@event_start
0.214522588180604 Xe136
3
3  0 0.511323934865255 -0.239967963720126 0.200576113672993 electron
3  0 1.63158491888401 -0.134196926648626 -0.753821377100887 electron
1  2.12091746073612e-13 0.257519107445671 0.685148372690725 -0.367446073185762 gamma
#@event_stop

#@event_start
